1	25
1	65
2	8
2	37
3	69
3	70
4	61
4	63
5	7
5	25
6	69
6	70
7	5
7	36
8	2
8	69
9	69
9	70
10	56
10	59
11	50
11	52
12	61
12	63
13	33
13	36
14	62
14	68
15	56
15	59
16	45
16	58
17	61
17	67
18	60
18	68
19	46
19	68
20	68
20	70
21	66
21	70
22	61
22	63
23	45
23	58
24	69
24	70
25	1
25	5
26	30
26	37
27	64
27	68
28	40
28	45
29	65
29	66
30	26
30	35
31	35
31	42
32	33
32	41
33	13
33	32
33	41
34	48
34	49
34	66
35	30
35	31
35	42
36	7
36	13
36	41
37	2
37	26
37	43
38	67
38	69
38	70
39	52
39	64
39	68
40	28
40	52
40	58
41	32
41	33
41	36
42	31
42	35
42	56
43	37
43	46
43	56
43	59
44	62
44	67
44	69
44	70
45	16
45	23
45	28
45	57
46	19
46	43
46	56
46	59
47	53
47	65
47	66
47	67
48	34
48	67
48	69
48	70
49	34
49	53
49	65
49	66
50	11
50	52
50	58
50	65
51	57
51	60
51	64
51	68
52	11
52	39
52	40
52	50
52	58
53	47
53	49
53	64
53	65
53	66
54	58
54	62
54	67
54	69
54	70
55	61
55	63
55	69
56	10
56	15
56	42
56	43
56	46
56	59
57	45
57	51
57	60
57	64
57	68
57	70
58	16
58	23
58	40
58	50
58	52
58	54
59	10
59	15
59	43
59	46
59	56
59	69
60	18
60	51
60	57
60	64
60	66
60	68
61	4
61	12
61	17
61	22
61	55
61	63
62	14
62	44
62	54
62	67
62	69
62	70
63	4
63	12
63	22
63	55
63	61
63	68
64	27
64	39
64	51
64	53
64	57
64	60
64	68
65	1
65	29
65	47
65	49
65	50
65	53
65	66
66	21
66	29
66	34
66	47
66	49
66	53
66	60
66	65
66	70
67	17
67	38
67	44
67	47
67	48
67	54
67	62
67	69
67	70
68	14
68	18
68	19
68	20
68	27
68	39
68	51
68	57
68	60
68	63
68	64
69	3
69	6
69	8
69	9
69	24
69	38
69	44
69	48
69	54
69	55
69	59
69	62
69	67
69	70
70	3
70	6
70	9
70	20
70	21
70	24
70	38
70	44
70	48
70	54
70	57
70	62
70	66
70	67
70	69
