1	604
1	640
1	714
1	849
1	883
1	909
1	917
2	505
2	629
2	780
2	905
2	964
2	972
2	1000
3	136
3	474
3	673
3	815
3	843
3	996
3	1000
4	37
4	737
4	858
4	912
4	931
4	936
4	999
5	39
5	400
5	847
5	956
5	972
5	975
5	1000
6	46
6	364
6	405
6	606
6	868
6	928
6	968
7	348
7	486
7	793
7	945
7	964
7	970
7	999
8	478
8	840
8	912
8	917
8	932
8	948
8	985
9	277
9	632
9	956
9	983
9	989
9	993
9	994
10	202
10	345
10	630
10	849
10	868
10	927
10	996
11	345
11	795
11	892
11	925
11	937
11	986
11	988
12	467
12	550
12	763
12	835
12	931
12	963
12	995
13	327
13	345
13	740
13	872
13	879
13	960
13	995
14	685
14	800
14	842
14	848
14	896
14	934
14	971
15	74
15	510
15	635
15	874
15	880
15	942
15	960
16	330
16	447
16	747
16	872
16	915
16	926
16	960
17	48
17	223
17	333
17	636
17	778
17	974
17	983
18	808
18	814
18	938
18	953
18	963
18	964
18	999
19	80
19	255
19	386
19	622
19	967
19	971
19	984
20	585
20	760
20	766
20	855
20	869
20	962
20	972
21	627
21	748
21	919
21	952
21	961
21	969
21	976
22	737
22	957
22	975
22	982
22	983
22	993
22	994
23	31
23	74
23	643
23	880
23	954
23	957
23	991
24	269
24	273
24	607
24	659
24	682
24	769
24	896
25	624
25	849
25	905
25	981
25	987
25	995
25	998
26	209
26	551
26	683
26	755
26	804
26	968
26	970
27	537
27	581
27	743
27	908
27	947
27	979
27	986
28	62
28	184
28	300
28	892
28	983
28	993
28	994
29	253
29	733
29	797
29	934
29	974
29	982
29	998
30	41
30	174
30	790
30	975
30	989
30	992
30	993
31	23
31	35
31	717
31	763
31	827
31	854
31	996
32	61
32	651
32	731
32	801
32	943
32	986
32	988
33	730
33	903
33	966
33	972
33	975
33	992
33	994
34	329
34	416
34	487
34	608
34	867
34	930
34	947
35	31
35	217
35	250
35	372
35	854
35	970
35	972
36	228
36	802
36	832
36	847
36	861
36	905
36	974
37	4
37	207
37	609
37	959
37	969
37	971
37	980
38	643
38	683
38	740
38	789
38	927
38	945
38	956
39	5
39	66
39	91
39	93
39	96
39	217
39	610
40	111
40	465
40	898
40	916
40	968
40	993
40	1000
41	30
41	139
41	204
41	535
41	892
41	969
41	978
42	178
42	291
42	747
42	765
42	802
42	911
42	913
43	218
43	528
43	859
43	860
43	895
43	937
43	975
44	239
44	285
44	598
44	735
44	917
44	925
44	951
45	163
45	691
45	800
45	863
45	970
45	996
45	997
46	6
46	209
46	426
46	618
46	826
46	927
46	964
47	66
47	91
47	93
47	96
47	139
47	955
47	994
48	17
48	49
48	607
48	713
48	946
48	997
48	999
49	48
49	82
49	493
49	590
49	932
49	991
49	997
50	349
50	617
50	677
50	786
50	888
50	926
50	971
51	168
51	534
51	631
51	744
51	901
51	991
51	999
52	121
52	381
52	885
52	892
52	948
52	987
52	991
53	233
53	243
53	771
53	794
53	888
53	977
53	987
54	665
54	841
54	909
54	940
54	954
54	984
54	990
55	444
55	923
55	934
55	939
55	968
55	971
55	980
56	621
56	792
56	793
56	816
56	895
56	960
56	977
57	266
57	426
57	441
57	606
57	690
57	750
57	929
58	788
58	832
58	861
58	899
58	925
58	936
58	961
59	459
59	529
59	712
59	819
59	842
59	892
59	896
60	165
60	382
60	609
60	822
60	833
60	978
60	998
61	32
61	164
61	719
61	855
61	902
61	948
61	973
62	28
62	598
62	629
62	783
62	788
62	815
62	999
63	120
63	509
63	936
63	952
63	959
63	962
63	964
64	304
64	595
64	772
64	821
64	947
64	979
64	986
65	521
65	616
65	627
65	842
65	896
65	920
65	979
66	39
66	47
66	93
66	96
66	324
66	717
66	976
67	294
67	449
67	849
67	939
67	969
67	986
67	992
68	600
68	741
68	755
68	791
68	857
68	858
68	886
69	93
69	494
69	654
69	824
69	952
69	961
69	981
70	155
70	296
70	402
70	703
70	828
70	936
70	941
71	535
71	893
71	936
71	943
71	955
71	980
71	989
72	242
72	282
72	526
72	740
72	741
72	776
72	862
73	91
73	801
73	829
73	898
73	924
73	975
73	993
74	15
74	23
74	272
74	278
74	490
74	853
74	975
75	157
75	597
75	788
75	928
75	956
75	970
75	984
76	147
76	214
76	875
76	916
76	924
76	926
76	978
77	432
77	494
77	601
77	622
77	687
77	714
77	959
78	812
78	903
78	924
78	947
78	955
78	975
78	979
79	185
79	217
79	297
79	523
79	981
79	993
79	995
80	19
80	116
80	875
80	926
80	984
80	986
80	988
81	491
81	843
81	966
81	972
81	983
81	992
81	994
82	49
82	355
82	745
82	914
82	941
82	946
82	985
83	337
83	436
83	809
83	938
83	970
83	993
83	1000
84	591
84	645
84	657
84	666
84	898
84	901
84	988
85	499
85	774
85	795
85	827
85	886
85	898
85	959
86	87
86	275
86	310
86	625
86	838
86	874
86	933
87	86
87	385
87	838
87	949
87	954
87	979
87	985
88	600
88	684
88	735
88	755
88	886
88	960
88	993
89	600
89	698
89	756
89	795
89	833
89	886
89	998
90	451
90	722
90	831
90	921
90	955
90	969
90	979
91	39
91	47
91	73
91	93
91	96
91	546
91	621
92	390
92	592
92	805
92	921
92	936
92	958
92	973
93	39
93	47
93	66
93	69
93	91
93	96
93	220
94	366
94	594
94	741
94	861
94	899
94	936
94	981
95	370
95	558
95	655
95	960
95	969
95	982
95	987
96	39
96	47
96	66
96	91
96	93
96	786
96	908
97	420
97	630
97	748
97	811
97	825
97	858
97	910
98	325
98	701
98	764
98	865
98	917
98	921
98	979
99	526
99	749
99	799
99	803
99	820
99	836
99	869
100	363
100	733
100	904
100	924
100	981
100	984
100	990
101	229
101	428
101	448
101	820
101	836
101	869
101	969
102	323
102	831
102	839
102	940
102	965
102	984
102	990
103	251
103	277
103	668
103	700
103	768
103	958
103	996
104	237
104	585
104	643
104	721
104	739
104	956
104	972
105	194
105	341
105	678
105	730
105	853
105	856
105	949
106	610
106	619
106	736
106	776
106	942
106	957
106	981
107	373
107	391
107	763
107	871
107	899
107	969
107	986
108	384
108	895
108	966
108	969
108	983
108	989
108	997
109	774
109	793
109	890
109	906
109	975
109	992
109	993
110	504
110	877
110	880
110	926
110	954
110	962
110	997
111	40
111	281
111	383
111	642
111	812
111	840
111	991
112	448
112	586
112	675
112	705
112	825
112	929
112	999
113	667
113	768
113	794
113	797
113	917
113	965
113	973
114	346
114	695
114	745
114	798
114	808
114	849
114	889
115	160
115	851
115	892
115	927
115	945
115	971
115	986
116	80
116	389
116	591
116	816
116	851
116	967
116	990
117	163
117	264
117	483
117	718
117	766
117	928
117	948
118	138
118	664
118	726
118	810
118	811
118	826
118	989
119	623
119	658
119	676
119	832
119	908
119	921
119	979
120	63
120	477
120	660
120	916
120	949
120	964
120	965
121	52
121	610
121	791
121	843
121	958
121	982
121	1000
122	309
122	620
122	638
122	659
122	857
122	955
122	979
123	419
123	476
