1	183
1	477
2	293
2	322
3	453
3	457
4	123
4	496
5	466
5	471
6	71
6	484
7	431
7	470
8	201
8	269
9	492
9	498
10	483
10	499
11	275
11	395
12	171
12	485
13	482
13	487
14	139
14	359
15	482
15	487
16	268
16	482
17	469
17	494
18	476
18	494
19	250
19	456
20	446
20	476
21	202
21	398
22	207
22	412
23	430
23	498
24	434
24	461
25	492
25	498
26	335
26	367
27	457
27	487
28	474
28	477
29	331
29	460
30	236
30	438
31	313
31	434
32	375
32	408
33	481
33	489
34	100
34	428
35	317
35	435
36	488
36	494
37	492
37	498
38	442
38	500
39	62
39	498
40	475
40	493
41	341
41	358
42	186
42	447
43	406
43	487
44	299
44	473
45	397
45	482
46	470
46	483
47	144
47	469
48	494
48	497
49	411
49	462
50	129
50	367
51	392
51	475
52	436
52	460
53	407
53	478
54	60
54	380
55	348
55	499
56	417
56	478
57	396
57	465
58	375
58	408
59	369
59	443
60	54
60	394
61	442
61	463
62	39
62	493
63	418
63	424
64	199
64	476
65	481
65	495
66	417
66	418
67	89
67	491
68	494
68	497
69	481
69	489
70	331
70	347
71	6
71	478
72	108
72	486
73	460
73	469
74	416
74	491
75	300
75	441
76	485
76	498
77	484
77	496
78	407
78	459
79	151
79	481
80	471
80	500
81	427
81	499
82	459
82	496
83	118
83	474
84	492
84	498
85	128
85	470
86	495
86	497
87	211
87	491
88	405
88	489
89	67
89	491
90	221
90	471
91	492
91	498
92	432
92	487
93	141
93	396
94	393
94	444
95	443
95	451
96	237
96	473
97	119
97	321
98	461
98	471
99	493
99	500
100	34
100	428
101	451
101	489
102	386
102	474
103	473
103	500
104	134
104	367
105	446
105	476
106	409
106	455
107	342
107	451
108	72
108	500
109	225
109	491
110	421
110	443
111	174
111	489
112	459
112	496
113	476
113	496
114	215
114	305
115	477
115	486
116	354
116	434
117	403
117	499
118	83
118	477
119	97
119	213
120	339
120	488
121	417
121	418
122	490
122	500
123	4
123	475
124	440
124	478
125	473
125	493
126	461
126	466
127	241
127	444
128	85
128	364
129	50
129	331
130	409
130	478
131	484
131	496
132	469
132	497
133	432
133	462
134	104
134	425
135	473
135	493
136	337
136	495
137	477
137	498
138	265
138	471
139	14
139	444
140	433
140	478
141	93
141	461
142	466
142	471
143	393
143	500
144	47
144	450
145	260
145	493
146	361
146	470
147	353
147	392
148	450
148	489
149	293
149	462
150	385
150	488
151	79
151	496
152	382
152	478
153	428
153	430
154	380
154	438
155	326
155	381
156	317
156	398
157	478
157	499
158	492
158	498
159	450
159	476
160	365
160	381
161	453
161	495
162	432
162	462
163	434
163	496
164	345
164	352
165	339
165	462
166	448
166	490
167	401
167	499
168	395
168	447
169	461
169	471
170	441
170	499
171	12
171	391
172	389
172	424
173	452
173	482
174	111
174	487
175	389
175	455
176	362
176	480
177	426
177	496
178	447
178	491
179	462
179	474
180	228
180	495
181	423
181	497
182	205
182	475
183	1
183	326
184	481
184	489
185	299
185	393
186	42
186	499
187	466
187	471
188	371
188	436
189	485
189	498
190	472
190	497
191	461
191	466
192	488
192	500
193	217
193	428
194	483
194	499
195	468
195	494
196	269
196	329
197	380
197	401
197	470
198	459
198	484
198	496
199	64
199	408
199	494
200	324
200	492
200	498
201	8
201	335
201	488
202	21
202	398
202	492
203	368
203	392
203	475
204	344
204	371
204	382
205	182
205	261
205	475
206	456
206	486
206	491
207	22
207	232
207	385
208	495
208	497
208	498
209	392
209	466
209	471
210	381
210	426
210	496
211	87
211	467
211	491
212	368
212	404
212	475
213	119
213	288
213	444
214	294
214	486
214	488
215	114
215	398
215	406
216	435
216	441
216	499
217	193
217	319
217	428
218	400
218	482
218	487
219	256
219	266
219	283
220	428
220	433
220	478
221	90
221	483
221	499
222	493
222	498
222	500
223	297
223	481
223	489
224	449
224	495
224	497
225	109
225	358
225	460
226	400
226	447
226	453
227	365
227	381
227	466
228	180
228	278
228	469
229	461
229	466
229	471
230	437
230	472
230	494
231	399
231	481
231	489
232	207
232	319
232	428
233	271
233	451
233	453
234	342
234	379
234	464
235	440
235	449
235	497
236	30
236	380
236	386
237	96
237	446
237	476
238	410
238	463
238	499
239	327
239	418
239	424
240	325
240	369
240	443
241	127
241	341
241	393
242	483
242	484
242	499
243	460
243	474
243	477
244	477
244	486
244	488
245	412
245	492
245	498
246	372
246	446
246	476
247	421
247	443
247	451
248	480
248	483
248	499
249	426
249	484
249	496
250	19
250	296
250	445
251	419
251	455
251	478
252	412
252	425
252	432
253	459
253	484
253	496
254	454
254	484
254	496
255	362
255	379
255	464
256	219
256	477
256	486
257	265
257	276
257	424
258	340
258	429
258	465
259	391
259	416
259	453
260	145
260	411
260	412
261	205
261	475
261	483
262	353
262	426
262	475
263	454
263	484
263	496
264	431
264	481
264	489
265	138
265	257
265	417
266	219
266	393
266	488
267	454
267	484
267	496
268	16
268	271
268	491
269	8
269	196
269	335
270	335
270	419
270	478
271	233
271	268
271	337
272	388
272	476
272	500
273	432
273	433
273	478
274	461
274	466
274	471
275	11
275	427
275	483
276	257
276	418
276	424
277	365
277	375
277	381
278	228
278	422
278	497
279	338
279	464
279	465
280	366
280	464
280	465
281	354
281	396
281	455
282	379
282	420
282	442
282	500
283	219
283	417
283	418
283	424
284	480
284	485
284	492
284	498
285	356
285	411
285	421
285	451
286	454
286	484
286	486
286	496
287	352
287	358
287	416
287	491
288	213
288	318
288	357
288	476
289	363
289	472
289	495
289	497
290	382
290	436
290	443
290	460
291	323
291	401
291	443
291	499
292	340
292	373
292	384
292	488
293	2
293	149
293	432
293	462
294	214
294	365
294	381
294	408
295	346
295	361
295	394
295	438
296	250
296	304
296	319
296	428
297	223
297	450
297	481
297	489
298	354
298	409
298	434
298	457
299	44
299	185
299	359
299	494
300	75
300	378
300	473
300	493
301	472
301	485
301	492
301	498
302	306
302	439
302	482
302	487
303	457
303	482
303	485
303	487
304	296
304	311
304	359
304	444
305	114
305	317
305	398
305	483
306	302
306	353
306	404
306	475
307	320
307	490
307	495
307	500
308	376
308	425
308	463
308	500
309	439
309	440
309	457
309	487
310	419
310	439
310	482
310	487
311	304
311	393
311	444
311	498
312	371
312	423
