1	99
1	100
2	72
2	93
3	86
3	97
4	92
4	97
5	99
5	100
6	71
6	96
7	61
7	83
8	15
8	92
9	96
9	97
10	60
10	100
11	78
11	88
12	39
12	93
13	23
13	97
14	95
14	98
15	8
15	100
16	22
16	58
17	99
17	100
18	86
18	88
19	95
19	98
20	64
20	93
21	89
21	98
22	16
22	77
23	13
23	99
24	37
24	95
25	71
25	75
26	40
26	78
27	82
27	96
28	42
28	97
29	56
29	85
30	84
30	98
31	89
31	98
32	90
32	100
33	45
33	96
34	92
34	98
35	60
35	63
36	86
36	96
37	24
37	57
38	95
38	99
39	12
39	48
39	93
40	26
40	54
40	93
41	45
41	81
41	96
42	28
42	92
42	97
43	88
43	92
43	97
44	56
44	63
44	93
45	33
45	41
45	96
46	76
46	99
46	100
47	60
47	63
47	83
48	39
48	77
48	93
49	88
49	95
49	97
50	90
50	99
50	100
51	69
51	75
51	96
52	55
52	94
52	98
53	94
53	98
53	100
54	40
54	77
54	93
55	52
55	73
55	86
56	29
56	44
56	83
56	91
57	37
57	81
57	82
57	96
58	16
58	90
58	99
58	100
59	62
59	98
59	99
59	100
60	10
60	35
60	47
60	83
61	7
61	87
61	99
61	100
62	59
62	87
62	99
62	100
63	35
63	44
63	47
63	83
64	20
64	75
64	93
64	98
65	87
65	89
65	94
65	98
66	83
66	91
66	94
66	95
66	98
67	91
67	94
67	95
67	98
67	99
68	84
68	88
68	90
68	99
68	100
69	51
69	81
69	82
69	90
69	96
70	76
70	80
70	90
70	91
70	99
71	6
71	25
71	81
71	82
71	96
72	2
72	73
72	88
72	92
72	97
73	55
73	72
73	74
73	92
73	97
74	73
74	89
74	90
74	91
74	95
74	98
75	25
75	51
75	64
75	77
75	87
75	93
76	46
76	70
76	81
76	87
76	99
76	100
77	22
77	48
77	54
77	75
77	79
77	93
78	11
78	26
78	86
78	88
78	92
78	97
79	77
79	89
79	94
79	95
79	98
79	100
80	70
80	84
80	87
80	98
80	99
80	100
81	41
81	57
81	69
81	71
81	76
81	82
81	96
82	27
82	57
82	69
82	71
82	81
82	83
82	96
83	7
83	47
83	56
83	60
83	63
83	66
83	82
84	30
84	68
84	80
84	87
84	90
84	99
84	100
85	29
85	89
85	91
85	94
85	95
85	98
86	3
86	18
86	36
86	55
86	78
86	88
86	92
86	95
86	97
87	61
87	62
87	65
87	75
87	76
87	80
87	84
87	90
87	96
87	99
87	100
88	11
88	18
88	43
88	49
88	68
88	72
88	78
88	86
88	89
88	92
88	97
89	21
89	31
89	65
89	74
89	79
89	85
89	88
89	91
89	93
89	94
89	95
89	98
90	32
90	50
90	58
90	68
90	69
90	70
90	74
90	84
90	87
90	96
90	99
90	100
91	56
91	66
91	67
91	70
91	74
91	85
91	89
91	94
91	95
91	96
91	98
92	4
92	8
92	34
92	42
92	43
92	72
92	73
92	78
92	86
92	88
92	97
92	99
92	100
93	2
93	12
93	20
93	39
93	40
93	44
93	48
93	54
93	64
93	75
93	77
93	89
93	94
94	52
94	53
94	65
94	66
94	67
94	79
94	85
94	89
94	91
94	93
94	95
94	97
94	98
94	99
95	14
95	19
95	24
95	38
95	49
95	66
95	67
95	74
95	79
95	85
95	86
95	89
95	91
95	94
95	98
96	6
96	9
96	27
96	33
96	36
96	41
96	45
96	51
96	57
96	69
96	71
96	81
96	82
96	87
96	90
96	91
97	3
97	4
97	9
97	13
97	28
97	42
97	43
97	49
97	72
97	73
97	78
97	86
97	88
97	92
97	94
97	100
98	14
98	19
98	21
98	30
98	31
98	34
98	52
98	53
98	59
98	64
98	65
98	66
98	67
98	74
98	79
98	80
98	85
98	89
98	91
98	94
98	95
98	100
99	1
99	5
99	17
99	23
99	38
99	46
99	50
99	58
99	59
99	61
99	62
99	67
99	68
99	70
99	76
99	80
99	84
99	87
99	90
99	92
99	94
99	100
100	1
100	5
100	10
100	15
100	17
100	32
100	46
100	50
100	53
100	58
100	59
100	61
100	62
100	68
100	76
100	79
100	80
100	84
100	87
100	90
100	92
100	97
100	98
100	99
