1	468
1	504
1	771
2	239
2	526
2	677
3	138
3	404
3	993
4	898
4	969
4	983
5	909
5	968
5	988
6	332
6	903
6	957
7	245
7	827
7	927
8	274
8	593
8	974
9	350
9	576
9	932
10	385
10	672
10	992
11	608
11	667
11	961
12	334
12	847
12	976
13	192
13	873
13	894
14	568
14	712
14	759
15	585
15	805
15	910
16	536
16	851
16	970
17	503
17	813
17	924
18	168
18	840
18	971
19	228
19	599
19	839
20	638
20	655
20	769
21	209
21	234
21	702
22	822
22	888
22	977
23	305
23	688
23	729
24	949
24	985
24	993
25	411
25	478
25	749
26	892
26	947
26	993
27	393
27	441
27	486
28	758
28	817
28	857
29	124
29	592
29	1000
30	738
30	899
30	908
31	572
31	731
31	985
32	412
32	553
32	983
33	512
33	579
33	774
34	552
34	806
34	810
35	287
35	774
35	944
36	289
36	880
36	1000
37	103
37	227
37	1000
38	186
38	537
38	992
39	373
39	736
39	966
40	562
40	738
40	941
41	82
41	771
41	809
42	684
42	888
42	949
43	144
43	376
43	441
44	551
44	650
44	740
45	94
45	593
45	653
46	326
46	583
46	936
47	504
47	973
47	996
48	275
48	927
48	949
49	656
49	771
49	993
50	545
50	602
50	607
51	357
51	786
51	982
52	108
52	630
52	970
53	681
53	835
53	904
54	395
54	843
54	914
55	606
55	905
55	944
56	543
56	639
56	971
57	556
57	634
57	972
58	406
58	978
58	990
59	360
59	424
59	760
60	704
60	953
60	981
61	794
61	937
61	951
62	306
62	381
62	987
63	365
63	909
63	995
64	806
64	820
64	895
65	280
65	921
65	949
66	610
66	914
66	976
67	559
67	804
67	906
68	744
68	973
68	998
69	793
69	955
69	981
70	808
70	936
70	986
71	198
71	629
71	770
72	501
72	569
72	943
73	400
73	871
73	978
74	167
74	513
74	904
75	320
75	911
75	962
76	243
76	369
76	972
77	558
77	877
77	952
78	359
78	831
78	949
79	125
79	586
79	802
80	459
80	639
80	919
81	93
81	918
81	927
82	41
82	516
82	950
83	260
83	372
83	963
84	272
84	824
84	933
85	888
85	929
85	998
86	639
86	896
86	938
87	222
87	505
87	931
88	236
88	297
88	843
89	538
89	858
89	976
90	414
90	431
90	894
91	779
91	881
91	988
92	195
92	483
92	615
93	81
93	133
93	918
94	45
94	652
94	866
95	98
95	673
95	989
96	638
96	917
96	987
97	710
97	895
97	958
98	95
98	831
98	907
99	335
99	884
99	912
100	899
100	958
100	999
101	370
101	921
101	927
102	253
102	591
102	812
103	37
103	832
103	972
104	309
104	649
104	904
105	862
105	870
105	970
106	263
106	841
106	852
107	662
107	815
107	926
108	52
108	537
108	874
109	956
109	980
109	999
110	723
110	986
110	989
111	539
111	999
111	1000
112	157
112	939
112	984
113	367
113	496
113	861
114	662
114	801
114	929
115	436
115	513
115	864
116	344
116	363
116	684
117	934
117	965
117	998
118	474
118	873
118	904
119	347
119	501
119	977
120	356
120	506
120	799
121	666
121	882
121	933
122	534
122	982
122	1000
123	571
123	762
123	886
124	29
124	736
124	832
125	79
125	696
125	1000
126	687
126	693
126	729
127	617
127	723
127	989
128	151
128	371
128	818
129	310
129	576
129	741
130	144
130	212
130	356
131	272
131	539
131	608
132	724
132	902
132	987
133	93
133	891
133	993
134	212
134	890
134	937
135	174
135	292
135	636
136	722
136	959
136	973
137	557
137	688
137	950
138	3
138	631
138	983
139	734
139	918
139	984
140	186
140	520
140	992
141	903
141	957
141	963
142	316
142	928
142	999
143	605
143	649
143	904
144	43
144	130
144	575
145	297
145	566
145	963
146	709
146	834
146	910
147	591
147	612
147	750
148	939
148	946
148	986
149	293
149	524
149	804
150	582
150	735
150	996
151	128
151	567
151	991
152	304
152	782
152	847
153	299
153	492
153	627
154	822
154	957
154	963
155	180
155	360
155	927
156	756
156	934
156	965
157	112
157	372
157	959
158	790
158	994
158	995
159	689
159	900
159	992
160	928
160	997
160	999
161	377
161	948
161	954
162	487
162	750
162	907
163	509
163	863
163	948
164	531
164	685
164	755
165	546
165	721
165	846
166	204
166	517
166	803
167	74
167	559
167	620
168	18
168	368
168	964
169	291
169	510
169	910
170	305
170	391
170	473
171	526
171	655
171	799
172	881
172	882
172	988
173	280
173	343
173	918
174	135
174	292
174	660
175	302
175	401
175	902
176	455
176	534
176	617
177	692
177	766
177	993
178	668
178	980
178	994
179	326
179	776
179	930
180	155
180	528
180	582
181	634
181	789
181	900
182	919
182	955
182	961
183	881
183	910
183	988
184	892
184	916
184	969
185	494
185	712
185	933
186	38
186	140
186	197
187	789
187	895
187	956
188	190
188	422
188	953
189	779
189	828
189	978
190	188
190	677
190	761
191	844
191	915
191	931
192	13
192	935
192	985
193	433
193	614
193	956
194	555
194	606
194	861
195	92
195	965
195	998
196	284
196	796
196	829
197	186
197	524
197	864
198	71
198	941
198	969
199	582
199	672
199	992
200	701
200	868
200	922
201	654
201	724
201	858
202	550
202	840
202	962
203	510
203	696
203	910
204	166
204	841
204	913
205	449
205	534
205	852
206	383
206	607
206	777
207	413
207	825
207	930
208	674
208	962
208	996
209	21
209	636
209	995
210	766
210	894
210	937
211	684
211	775
211	921
212	130
212	134
212	951
213	394
213	517
213	841
214	274
214	432
214	523
215	377
215	756
215	847
216	705
216	806
216	977
217	701
217	939
217	942
218	535
218	910
218	988
219	849
219	908
219	999
220	273
220	410
220	821
221	675
221	864
221	906
222	87
222	604
222	714
223	454
223	742
223	843
224	445
224	908
224	992
225	836
225	959
225	996
226	271
226	366
226	402
227	37
227	345
227	696
228	19
228	532
228	839
229	593
229	687
229	753
230	936
230	986
230	989
231	621
231	843
231	915
232	445
232	670
232	992
233	331
233	701
233	920
234	21
234	956
234	958
235	833
235	877
235	917
236	88
236	566
236	813
237	436
237	717
237	943
238	479
238	876
238	946
239	2
239	675
239	864
240	937
240	972
240	993
241	574
241	621
241	661
242	443
242	454
242	914
243	76
243	848
243	965
244	451
244	495
244	794
245	7
245	310
245	873
246	872
246	978
246	990
247	333
247	900
247	972
248	735
248	790
248	959
249	734
249	749
249	941
250	688
250	953
250	972
251	262
251	325
251	557
252	538
252	763
252	883
253	102
253	277
253	964
254	681
254	896
254	898
255	455
255	643
255	881
256	769
256	833
256	987
257	426
257	592
257	1000
258	674
258	973
258	996
259	336
259	583
259	990
260	83
260	527
260	831
261	362
261	586
261	772
262	251
262	363
262	746
263	106
263	272
263	821
264	442
264	764
264	878
265	637
265	650
265	694
266	801
266	855
266	977
267	872
267	978
267	990
268	323
268	630
268	970
269	587
269	741
269	846
270	818
270	910
270	988
271	226
271	699
271	932
272	84
272	131
272	263
273	220
273	475
273	523
274	8
274	214
274	321
275	48
275	430
275	921
276	850
276	853
276	905
277	253
277	447
277	964
278	419
278	666
278	683
279	472
279	543
279	567
280	65
280	173
280	734
281	379
281	540
281	691
282	642
282	660
282	792
283	383
283	926
283	979
284	196
284	897
284	997
285	985
285	992
285	993
286	833
286	928
286	958
287	35
287	444
287	727
288	465
288	764
288	804
289	36
289	772
289	1000
290	480
290	870
290	970
291	169
291	759
291	988
292	135
292	174
292	611
293	149
293	358
293	604
294	718
294	837
294	860
295	717
295	727
295	817
296	429
296	956
296	980
297	88
297	145
297	915
298	327
298	534
298	887
299	153
299	862
299	983
300	932
300	933
300	953
301	382
301	566
301	935
302	175
302	477
302	880
303	629
303	847
303	983
304	152
304	737
304	976
305	23
305	170
305	729
306	62
306	368
306	975
307	658
307	961
307	981
308	619
308	757
308	875
309	104
309	381
309	420
310	129
310	245
310	884
311	710
311	814
311	999
312	449
312	839
312	856
313	574
313	587
313	818
314	392
314	446
314	728
315	564
315	695
315	972
316	142
316	647
316	999
317	473
317	532
317	626
318	357
318	464
318	539
319	647
319	681
319	883
320	75
320	708
320	910
320	988
321	274
321	492
321	530
321	852
322	404
322	766
322	888
322	985
323	268
323	630
323	813
323	903
324	693
324	955
324	964
324	981
325	251
325	648
325	797
325	963
326	46
326	179
326	339
326	991
327	298
327	655
327	877
327	975
328	685
328	917
328	934
328	962
329	387
329	737
329	863
329	952
330	413
330	653
330	850
330	903
331	233
331	733
331	920
331	969
332	6
332	707
332	822
332	850
333	247
333	485
333	689
333	972
334	12
334	954
334	976
334	981
335	99
335	663
335	747
335	912
336	259
336	828
336	909
336	978
337	530
337	702
337	867
337	879
338	425
338	743
338	806
338	869
339	326
339	543
339	666
339	902
340	518
340	644
340	861
340	944
341	923
341	951
341	966
341	985
342	749
342	756
342	865
342	940
343	173
343	648
343	778
343	869
344	116
344	346
344	405
344	773
345	227
345	498
345	810
345	977
346	344
346	703
346	949
346	993
347	119
347	864
347	906
347	943
348	876
348	890
348	938
348	960
349	455
349	939
349	942
349	984
350	9
350	542
350	603
350	992
351	799
351	829
351	984
351	997
352	541
352	718
352	877
352	910
353	487
353	517
353	798
353	890
354	549
354	673
354	748
354	898
355	524
355	546
355	604
355	906
356	120
356	130
356	842
356	951
357	51
357	318
357	912
357	982
358	293
358	524
358	618
358	632
359	78
359	669
359	798
359	876
360	59
360	155
360	468
360	657
361	380
361	616
361	671
361	974
362	261
362	691
